group,n_kernels,mean_speedup,geomean_speedup,mean_exec_time_ms,mean_speedup_to_torch,geomean_speedup_to_torch
relu,13,4.34029044956135,2.8997170146191245,6.3187496923076925,0.9054621358851057,0.8056081046218169
OVERALL,13,4.34029044956135,2.8997170146191245,6.3187496923076925,0.9054621358851057,0.8056081046218169
