group,n_kernels,mean_speedup,geomean_speedup,mean_exec_time_ms,mean_speedup_to_torch,geomean_speedup_to_torch
relu,14,3.8324707755150387,2.123845898905756,6.620231500000001,0.8268758651439831,0.7197962861193072
OVERALL,14,3.8324707755150387,2.123845898905756,6.620231500000001,0.8268758651439831,0.7197962861193072
