group,n_kernels,mean_speedup,geomean_speedup,mean_exec_time_ms,mean_speedup_to_torch,geomean_speedup_to_torch
add,10,6.166754556460039,6.128111081820193,12.675024699999998,1.309799727505565,1.2238742318813904
OVERALL,10,6.166754556460039,6.128111081820193,12.675024699999998,1.309799727505565,1.2238742318813904
